FL_DATE,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DELAY_GROUP,CANCELLED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
5/1/2017 12:00:00 AM,ACY,ATL,1320,1309,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,BOS,1705,1836,91.00,6,0.00,0.00,0.00,78.00,0.00,0.00
5/1/2017 12:00:00 AM,ACY,FLL,0700,0652,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,FLL,1235,1237,2.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,MCO,0740,0736,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,MCO,1029,1039,10.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,MCO,1831,1820,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,MYR,0730,0728,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,RSW,1745,1742,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ACY,TPA,0700,0653,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,ACY,1510,1514,4.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,EWR,0600,0600,0.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,EWR,0745,0742,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,EWR,0932,0939,7.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,EWR,1034,1031,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,EWR,1105,1112,7.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,EWR,1150,1212,22.00,1,0.00,0.00,0.00,21.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1309,1505,116.00,7,0.00,22.00,31.00,0.00,0.00,40.00
5/1/2017 12:00:00 AM,ATL,EWR,1410,1515,65.00,4,0.00,0.00,0.00,42.00,0.00,7.00
5/1/2017 12:00:00 AM,ATL,EWR,1416,1650,154.00,10,0.00,0.00,0.00,132.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1525,1827,182.00,12,0.00,0.00,0.00,197.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1535,1830,175.00,11,0.00,0.00,0.00,160.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1650,1940,170.00,11,0.00,0.00,0.00,155.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1745,2000,135.00,9,0.00,0.00,0.00,135.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1839,2045,126.00,8,0.00,0.00,0.00,110.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,1937,2028,51.00,3,0.00,0.00,0.00,0.00,0.00,37.00
5/1/2017 12:00:00 AM,ATL,EWR,1954,2121,87.00,5,0.00,0.00,0.00,72.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,2108,2213,65.00,4,0.00,0.00,0.00,51.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,EWR,2220,2218,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,ATL,TTN,1600,1554,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,AUS,EWR,0724,0730,6.00,0,0.00,,,,,
5/1/2017 12:00:00 AM,AUS,EWR,0745,0741,0.00,-1,0.00,,,,,
5/1/2017 12:00:00 AM,AUS,EWR,1040,1412,212.00,12,0.00,0.00,0.00,216.00,0.00,0.00
5/1/2017 12:00:00 AM,AUS,EWR,1917,1918,1.00,0,0.00,0.00,0.00,19.00,0.00,0.00
