FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
5/1/2017 12:00:00 AM,ABQ,JFK,0235,156.00,156.00,1.00,0.00
5/1/2017 12:00:00 AM,ALB,ATL,0558,-2.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,ATL,1227,-1.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,ATL,1807,8.00,8.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,BWI,0559,-1.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,BWI,0743,-2.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,BWI,1043,8.00,8.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,BWI,1221,-9.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,BWI,1619,-6.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,BWI,1739,4.00,4.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,CLT,0748,-12.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,CLT,1430,-10.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,CLT,1918,-9.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,DEN,1836,26.00,26.00,1.00,0.00
5/1/2017 12:00:00 AM,ALB,DTW,0554,-1.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,FLL,0715,-5.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,FLL,1058,-11.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,MCO,0645,0.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,MCO,1008,-7.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,MCO,1358,-17.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,MDW,0618,-2.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,MDW,1704,4.00,4.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,MSP,0624,-6.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,ORD,0622,-7.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ALB,ORD,1736,41.00,41.00,1.00,0.00
5/1/2017 12:00:00 AM,ALB,TPA,1355,-5.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,ALB,0928,-3.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,ALB,1522,27.00,27.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,ALB,2034,-1.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,BUF,0839,-3.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,BUF,1053,0.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,BUF,1417,26.00,26.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,BUF,1632,11.00,11.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,BUF,2105,-2.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,0722,-8.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,0937,2.00,2.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,1245,35.00,35.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,1428,-1.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,1719,72.00,72.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,1836,-4.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,HPN,2052,14.00,14.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,0810,0.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,1030,0.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,1429,134.00,134.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,1538,103.00,103.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,1801,151.00,151.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,1813,52.00,52.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,JFK,2309,122.00,122.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,,,,,1.00
5/1/2017 12:00:00 AM,ATL,LGA,0556,-4.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,0557,-3.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,0646,1.00,1.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,0715,10.00,10.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,0721,66.00,66.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,0909,84.00,84.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,0925,40.00,40.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1059,74.00,74.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1143,58.00,58.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1249,64.00,64.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1347,72.00,72.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1415,90.00,90.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1534,109.00,109.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1657,132.00,132.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1749,139.00,139.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1838,173.00,173.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1924,159.00,159.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,1942,177.00,177.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2000,135.00,135.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2049,124.00,124.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2111,46.00,46.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2202,77.00,77.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2208,143.00,143.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2216,96.00,96.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,LGA,2220,55.00,55.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,ROC,0911,-1.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,ROC,1515,7.00,7.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,ROC,2117,0.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,SYR,0911,-4.00,0.00,0.00,0.00
5/1/2017 12:00:00 AM,ATL,SYR,1531,35.00,35.00,1.00,0.00
5/1/2017 12:00:00 AM,ATL,SYR,2245,92.00,92.00,1.00,0.00
5/1/2017 12:00:00 AM,AUS,JFK,0557,-3.00,0.00,0.00,0.00
