FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
7/1/2018 12:00:00 AM,ABQ,JFK,2341,-14.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ACK,JFK,0840,15.00,15.00,1.00,0.00
7/1/2018 12:00:00 AM,ACK,JFK,1150,-1.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ACK,JFK,1507,-2.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ACK,JFK,1814,54.00,54.00,1.00,0.00
7/1/2018 12:00:00 AM,ACK,LGA,1423,-7.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ACK,LGA,1647,-5.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ATL,0556,-4.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ATL,1206,-6.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,BWI,0603,-7.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,BWI,0858,-7.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,BWI,1205,10.00,10.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,BWI,1729,9.00,9.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,BWI,1906,6.00,6.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,CLT,0753,5.00,5.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,CLT,1912,-14.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,DCA,1657,-6.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,DEN,1050,0.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,FLL,0613,-2.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,FLL,1744,-1.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,MCO,1339,-13.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,MCO,1452,-3.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,MDW,0652,-3.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,MDW,1715,10.00,10.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,MSP,0607,0.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,0408,603.00,603.00,1.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,0528,-7.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,0703,-7.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,0708,7.00,7.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,1024,4.00,4.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,1240,0.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,ORD,2026,244.00,244.00,1.00,0.00
7/1/2018 12:00:00 AM,ALB,PHL,0550,-10.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,PHL,1247,-6.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ALB,PHL,1658,182.00,182.00,1.00,0.00
7/1/2018 12:00:00 AM,ALB,TPA,1553,-2.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,ALB,0912,-4.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,ALB,2110,-2.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,BUF,0810,-2.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,BUF,1021,-4.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,BUF,1353,-1.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,BUF,2132,-1.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,HPN,0932,-1.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,HPN,1205,-1.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,HPN,1641,17.00,17.00,1.00,0.00
7/1/2018 12:00:00 AM,ATL,HPN,1825,-4.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,JFK,0818,8.00,8.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,JFK,1049,21.00,21.00,1.00,0.00
7/1/2018 12:00:00 AM,ATL,JFK,1107,15.00,15.00,1.00,0.00
7/1/2018 12:00:00 AM,ATL,JFK,1203,-2.00,0.00,0.00,0.00
7/1/2018 12:00:00 AM,ATL,JFK,1548,48.00,48.00,1.00,0.00
