FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
2/1/2015 12:00:00 AM,ABQ,JFK,2349,-10.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,ATL,0600,0.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,ATL,1254,12.00,12.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,BWI,1250,0.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,BWI,1449,-1.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,BWI,1753,13.00,13.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,CLT,0758,-2.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,CLT,1427,-8.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,DTW,,,,,1.00
2/1/2015 12:00:00 AM,ALB,FLL,0809,-1.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,MCO,1027,-3.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,MCO,1202,2.00,2.00,0.00,0.00
2/1/2015 12:00:00 AM,ALB,MDW,,,,,1.00
2/1/2015 12:00:00 AM,ALB,MDW,,,,,1.00
2/1/2015 12:00:00 AM,ALB,ORD,,,,,1.00
2/1/2015 12:00:00 AM,ALB,TPA,0726,6.00,6.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,ALB,0959,9.00,9.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,ALB,1919,-3.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,BUF,1022,-3.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,BUF,1609,-2.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,BUF,2104,34.00,34.00,1.00,0.00
2/1/2015 12:00:00 AM,ATL,HPN,0940,0.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,HPN,1241,-1.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,HPN,1614,0.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,HPN,2057,22.00,22.00,1.00,0.00
2/1/2015 12:00:00 AM,ATL,JFK,0820,-1.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,JFK,1258,-1.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,JFK,1743,-2.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,JFK,1810,170.00,170.00,1.00,0.00
2/1/2015 12:00:00 AM,ATL,JFK,2057,17.00,17.00,1.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,0618,-7.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,0742,-3.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,0839,-16.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,0906,-9.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,0944,-1.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1006,-5.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1037,7.00,7.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1045,0.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1146,1.00,1.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1245,0.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1312,-9.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1350,-5.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1401,16.00,16.00,1.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1443,-2.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1546,1.00,1.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1628,-2.00,0.00,0.00,0.00
2/1/2015 12:00:00 AM,ATL,LGA,1707,22.00,22.00,1.00,0.00
