FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
6/1/2011 12:00:00 AM,ALB,ATL,1300,5.00,5.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,BWI,0559,-1.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,BWI,0811,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,BWI,1123,-2.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,BWI,1349,9.00,9.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,BWI,1649,34.00,34.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,BWI,2034,54.00,54.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,CLE,0617,-3.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,CLE,1400,-10.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,CLE,1752,-8.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,CLT,0807,-8.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,CLT,1519,39.00,39.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,FLL,1030,-5.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,IAD,0953,-9.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,IAD,1535,63.00,63.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,IAD,2001,19.00,19.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,LAS,1258,-2.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,MCO,0704,-6.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,MCO,1911,31.00,31.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,MDW,0627,-3.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,MDW,1827,67.00,67.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,ORD,0549,-11.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,ORD,0650,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,ORD,1153,-5.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,ORD,1453,-10.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ALB,ORD,1900,59.00,59.00,1.00,0.00
6/1/2011 12:00:00 AM,ALB,TPA,0856,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,ALB,1002,-3.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,0903,3.00,3.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,1004,-6.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,1041,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,1338,-2.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,1557,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,1627,15.00,15.00,1.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,2045,0.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,BUF,2123,-2.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,HPN,0815,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,HPN,1008,-2.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,HPN,1311,60.00,60.00,1.00,0.00
6/1/2011 12:00:00 AM,ATL,HPN,1323,-6.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,HPN,1641,31.00,31.00,1.00,0.00
6/1/2011 12:00:00 AM,ATL,HPN,1737,2.00,2.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,JFK,0716,-4.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,JFK,0944,-3.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,JFK,1153,1.00,1.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,JFK,1541,36.00,36.00,1.00,0.00
6/1/2011 12:00:00 AM,ATL,JFK,1719,-1.00,0.00,0.00,0.00
6/1/2011 12:00:00 AM,ATL,JFK,2205,10.00,10.00,0.00,0.00
