FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
9/1/2010 12:00:00 AM,ACK,JFK,0849,-4.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ACK,JFK,1024,-2.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ACK,JFK,1403,-12.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,ATL,0530,-5.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,ATL,1227,-6.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,BWI,0613,-2.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,BWI,0815,-5.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,BWI,1032,-3.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,BWI,1451,11.00,11.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,BWI,1736,-4.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,BWI,1954,-1.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,CLE,0613,-5.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,CLE,1415,-5.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,CLE,1737,7.00,7.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,CLT,0818,-2.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,CLT,1458,3.00,3.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,CVG,0605,-10.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,DTW,1244,-6.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,DTW,1612,-8.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,DTW,1901,-4.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,EWR,1254,-6.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,FLL,0742,-3.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,IAD,1002,-10.00,0.00,0.00,0.00
9/1/2010 12:00:00 AM,ALB,IAD,1422,-2.00,0.00,0.00,0.00
