FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
7/1/2013 12:00:00 AM,ABQ,JFK,2346,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ACK,JFK,0951,6.00,6.00,0.00,0.00
7/1/2013 12:00:00 AM,ACK,JFK,1517,85.00,85.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,ATL,0607,-3.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,ATL,1242,-6.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,ATL,1749,-8.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,BWI,0555,0.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,BWI,0900,0.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,BWI,1354,14.00,14.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,BWI,1514,4.00,4.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,BWI,1815,95.00,95.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,BWI,1858,38.00,38.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,CLE,0604,-1.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,CLE,1511,31.00,31.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,CLE,1926,137.00,137.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,CLT,0818,-7.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,CLT,1448,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,DTW,0927,-8.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,DTW,1248,14.00,14.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,DTW,1423,8.00,8.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,DTW,1710,30.00,30.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,EWR,0924,-1.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,FLL,1121,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,IAD,1429,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,LAS,1555,-5.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,MCO,0657,-3.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,MDW,0628,3.00,3.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,MDW,1751,11.00,11.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,ORD,0600,0.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ALB,ORD,1910,71.00,71.00,1.00,0.00
7/1/2013 12:00:00 AM,ALB,TPA,0720,-10.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ART,ORD,0655,-10.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ART,ORD,1713,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,ALB,0939,0.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,ALB,1445,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,ALB,2006,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,0808,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,1015,-5.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,1036,9.00,9.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,1334,13.00,13.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,1506,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,1544,19.00,19.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,2028,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,BUF,2050,0.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,HPN,0721,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,HPN,1055,85.00,85.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,HPN,1227,-3.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,HPN,1445,20.00,20.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,HPN,1933,70.00,70.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,HPN,2030,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,JFK,0948,58.00,58.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,JFK,0954,-6.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,JFK,1403,73.00,73.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,JFK,1638,98.00,98.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,JFK,1859,65.00,65.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,JFK,2148,3.00,3.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,,,,,1.00
7/1/2013 12:00:00 AM,ATL,LGA,,,,,1.00
7/1/2013 12:00:00 AM,ATL,LGA,0612,2.00,2.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,0720,10.00,10.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,0822,37.00,37.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1159,109.00,109.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1205,140.00,140.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1228,223.00,223.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1244,229.00,229.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1256,131.00,131.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1312,87.00,87.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1401,76.00,76.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1404,149.00,149.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1453,68.00,68.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1540,155.00,155.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1553,68.00,68.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1649,69.00,69.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1656,11.00,11.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1705,120.00,120.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1810,25.00,25.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1817,217.00,217.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1825,45.00,45.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1841,66.00,66.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1852,7.00,7.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,1945,0.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,LGA,2117,7.00,7.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,ROC,0926,11.00,11.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,ROC,1453,3.00,3.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,ROC,2039,2.00,2.00,0.00,0.00
7/1/2013 12:00:00 AM,ATL,SYR,1011,50.00,50.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,SYR,1525,33.00,33.00,1.00,0.00
7/1/2013 12:00:00 AM,ATL,SYR,2045,5.00,5.00,0.00,0.00
7/1/2013 12:00:00 AM,AUS,JFK,0623,12.00,12.00,0.00,0.00
7/1/2013 12:00:00 AM,AUS,JFK,0831,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,AUS,JFK,0949,-6.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,AUS,JFK,1636,209.00,209.00,1.00,0.00
7/1/2013 12:00:00 AM,BGM,DTW,0613,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BGM,DTW,1136,-10.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BGR,LGA,0550,-10.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BHM,LGA,0754,53.00,53.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,JFK,,,,,1.00
7/1/2013 12:00:00 AM,BNA,JFK,1807,175.00,175.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BNA,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BNA,LGA,0602,2.00,2.00,0.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,0803,48.00,48.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,0819,49.00,49.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,1341,211.00,211.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,1450,65.00,65.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,1825,270.00,270.00,1.00,0.00
7/1/2013 12:00:00 AM,BNA,LGA,1857,72.00,72.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,BUF,0710,-5.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,BUF,0932,2.00,2.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,BUF,1230,-5.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,BUF,1353,-7.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,BUF,1714,23.00,23.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,BUF,1910,15.00,15.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,0546,-5.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,0601,1.00,1.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,0610,-5.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,0707,-4.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,0733,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1019,-6.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1029,-6.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1128,-2.00,0.00,0.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1703,184.00,184.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1719,152.00,152.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1720,320.00,320.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1750,44.00,44.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1825,225.00,225.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1840,15.00,15.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,1901,62.00,62.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,2120,150.00,150.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,JFK,2146,76.00,76.00,1.00,0.00
7/1/2013 12:00:00 AM,BOS,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BOS,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BOS,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BOS,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BOS,LGA,,,,,1.00
7/1/2013 12:00:00 AM,BOS,LGA,,,,,1.00
