FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
5/1/2012 12:00:00 AM,ALB,ATL,0551,-9.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,ATL,1745,-5.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,BWI,0559,-1.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,BWI,0904,-6.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,BWI,1109,4.00,4.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,BWI,1334,-1.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,BWI,1645,45.00,45.00,1.00,0.00
5/1/2012 12:00:00 AM,ALB,BWI,1926,31.00,31.00,1.00,0.00
5/1/2012 12:00:00 AM,ALB,CLE,0614,-9.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,CLE,1400,-14.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,CLE,1737,-1.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,CLT,0754,-6.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,CLT,1437,-4.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,FLL,0703,-2.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,LAS,1520,10.00,10.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,MCO,0734,-1.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,MCO,1819,-1.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,MDW,0633,-2.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,MDW,1647,-3.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,ORD,0559,-1.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,ORD,1649,-8.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ALB,TPA,1008,-2.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ART,ORD,0648,-12.00,0.00,0.00,0.00
5/1/2012 12:00:00 AM,ART,ORD,1706,-9.00,0.00,0.00,0.00
