FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
7/1/2016 12:00:00 AM,ABQ,JFK,,,,,1.00
7/1/2016 12:00:00 AM,ACK,JFK,0906,-8.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ACK,JFK,1519,141.00,141.00,1.00,0.00
7/1/2016 12:00:00 AM,ACK,JFK,1655,33.00,33.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,ATL,0616,46.00,46.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,ATL,1152,-8.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,ATL,1836,31.00,31.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,BWI,0530,0.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,BWI,0654,-6.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,BWI,1029,-6.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,BWI,1217,-3.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,BWI,1700,95.00,95.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,BWI,1752,32.00,32.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,CLT,0757,-8.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,CLT,1542,57.00,57.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,CLT,2015,60.00,60.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,EWR,,,,,1.00
7/1/2016 12:00:00 AM,ALB,FLL,1731,106.00,106.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,FLL,1933,28.00,28.00,1.00,0.00
7/1/2016 12:00:00 AM,ALB,LAS,1440,0.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,MCO,1155,0.00,0.00,0.00,0.00
7/1/2016 12:00:00 AM,ALB,MCO,1608,36.00,36.00,1.00,0.00
