FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
5/1/2011 12:00:00 AM,ALB,ATL,1252,0.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,BWI,0814,-1.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,BWI,1124,-1.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,BWI,1406,26.00,26.00,1.00,0.00
5/1/2011 12:00:00 AM,ALB,BWI,1609,-6.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,BWI,1943,3.00,3.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,CLE,0935,-10.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,CLE,1420,-10.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,CLE,1749,-11.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,CLT,0815,0.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,CLT,1536,56.00,56.00,1.00,0.00
5/1/2011 12:00:00 AM,ALB,FLL,1031,-4.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,IAD,0951,-11.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,IAD,1433,7.00,7.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,LAS,1253,-7.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,MCO,0709,-1.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,MCO,1836,-4.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,MDW,0637,-3.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,MDW,1727,7.00,7.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,ORD,0558,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,ORD,0712,-8.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,ORD,1204,-3.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,ORD,1450,-5.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,ORD,1741,-6.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ALB,ORD,1940,54.00,54.00,1.00,0.00
5/1/2011 12:00:00 AM,ALB,TPA,0858,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,ALB,0949,-6.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,0858,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,1016,-4.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,1042,-3.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,1339,-1.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,1600,-5.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,1822,130.00,130.00,1.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,2104,19.00,19.00,1.00,0.00
5/1/2011 12:00:00 AM,ATL,BUF,2109,-6.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,HPN,0838,19.00,19.00,1.00,1.00
5/1/2011 12:00:00 AM,ATL,HPN,1006,-4.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,HPN,1209,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,HPN,1619,9.00,9.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,HPN,1734,-5.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,JFK,0713,-7.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,JFK,0948,1.00,1.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,JFK,1212,-3.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,JFK,1507,2.00,2.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,JFK,1724,4.00,4.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,JFK,2157,2.00,2.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,0738,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,0841,1.00,1.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,0856,-4.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,0937,-3.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1038,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1052,47.00,47.00,1.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1123,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1138,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1238,-2.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1245,-5.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1310,-3.00,0.00,0.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1355,15.00,15.00,1.00,0.00
5/1/2011 12:00:00 AM,ATL,LGA,1413,0.00,0.00,0.00,0.00
