FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
2/1/2017 12:00:00 AM,ALB,ATL,0600,0.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,ATL,1235,-5.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,ATL,1749,-10.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,BWI,0537,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,BWI,1040,0.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,BWI,1205,-5.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,BWI,1346,-4.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,BWI,1736,-4.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,CLT,0759,-1.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,CLT,1438,1.00,1.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,CLT,1652,-10.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,DTW,0540,-5.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,DTW,1449,139.00,139.00,1.00,0.00
2/1/2017 12:00:00 AM,ALB,FLL,0723,3.00,3.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,FLL,1342,28.00,28.00,1.00,0.00
2/1/2017 12:00:00 AM,ALB,LAS,1014,-1.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,MCO,0657,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,MCO,0945,5.00,5.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,MCO,1537,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,MCO,1644,-10.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,MDW,0605,0.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,MDW,1705,-5.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,ORD,0630,-1.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,ORD,1648,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ALB,TPA,1646,1.00,1.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,ALB,0950,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,ALB,1504,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,ALB,1913,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,BUF,0822,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,BUF,1200,-5.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,BUF,1626,-5.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,BUF,2056,-10.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,HPN,0724,-7.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,HPN,1249,20.00,20.00,1.00,0.00
2/1/2017 12:00:00 AM,ATL,HPN,1503,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,HPN,2048,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,JFK,0813,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,JFK,1002,-3.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,JFK,1211,1.00,1.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,JFK,1604,29.00,29.00,1.00,0.00
2/1/2017 12:00:00 AM,ATL,JFK,1804,19.00,19.00,1.00,0.00
2/1/2017 12:00:00 AM,ATL,JFK,2116,11.00,11.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0549,-6.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0609,-6.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0643,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0644,-6.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0743,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0833,-2.00,0.00,0.00,0.00
2/1/2017 12:00:00 AM,ATL,LGA,0841,-4.00,0.00,0.00,0.00
