FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
10/1/2015 12:00:00 AM,ABQ,JFK,0104,87.00,87.00,1.00,0.00
10/1/2015 12:00:00 AM,ACK,JFK,1259,1.00,1.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,ATL,0555,-5.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,ATL,1244,-4.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,ATL,1805,-1.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,BWI,0556,-4.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,BWI,0923,-2.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,BWI,1230,10.00,10.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,BWI,1413,-2.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,BWI,1622,12.00,12.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,BWI,1809,-1.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,CLT,0802,-3.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,CLT,1431,-4.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,DTW,0609,-6.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,DTW,1635,-10.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,EWR,1556,37.00,37.00,1.00,0.00
10/1/2015 12:00:00 AM,ALB,LAS,0659,-1.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,MCO,0822,-3.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,MDW,0525,-5.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,MDW,1706,-4.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,MSP,0624,-6.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,ORD,0644,-7.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,ORD,1144,9.00,9.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,ORD,1718,6.00,6.00,0.00,0.00
10/1/2015 12:00:00 AM,ALB,TPA,0741,-4.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,ALB,0954,-2.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,ALB,1444,-5.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,ALB,1955,16.00,16.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,BUF,0817,-3.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,BUF,1035,-5.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,BUF,1330,5.00,5.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,BUF,1630,18.00,18.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,BUF,2101,0.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,0726,-4.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,1007,25.00,25.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,1215,0.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,1511,27.00,27.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,1618,8.00,8.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,1917,61.00,61.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,HPN,2058,14.00,14.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,JFK,0816,1.00,1.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,JFK,1004,-6.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,JFK,1228,-2.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,JFK,1447,7.00,7.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,JFK,1818,37.00,37.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,JFK,2122,37.00,37.00,1.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0557,-3.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0608,-2.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0638,-7.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0639,-6.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0751,6.00,6.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0848,-2.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0849,4.00,4.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,0946,1.00,1.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1042,-3.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1157,12.00,12.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1204,-6.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1254,9.00,9.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1359,14.00,14.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1440,-5.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1545,0.00,0.00,0.00,0.00
10/1/2015 12:00:00 AM,ATL,LGA,1640,-5.00,0.00,0.00,0.00
