FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
8/1/2011 12:00:00 AM,ACK,JFK,0849,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ACK,JFK,1117,18.00,18.00,1.00,0.00
8/1/2011 12:00:00 AM,ACK,JFK,1410,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ATL,0558,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ATL,1304,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ATL,1757,5.00,5.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,BWI,0623,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,BWI,0910,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,BWI,1202,7.00,7.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,BWI,1317,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,BWI,1721,31.00,31.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,BWI,2330,250.00,250.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,CLE,0615,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,CLE,1359,-11.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,CLE,1801,-4.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,CLT,0810,-9.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,CLT,1440,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,DTW,1213,9.00,9.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,FLL,0658,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,IAD,2009,18.00,18.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,LAS,1640,90.00,90.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,MCO,0556,-4.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,MCO,1649,49.00,49.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,MDW,0811,-4.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,MDW,2024,139.00,139.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,MSP,0621,1.00,1.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ORD,0555,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ORD,0728,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ORD,1006,16.00,16.00,1.00,0.00
8/1/2011 12:00:00 AM,ALB,ORD,1210,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ORD,1452,-6.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,ORD,1716,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ALB,TPA,0729,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,ALB,1009,9.00,9.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,ALB,1459,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,ALB,2118,2.00,2.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,0954,54.00,54.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,1008,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,1052,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,1340,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,1611,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,1637,17.00,17.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,2125,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,BUF,2133,48.00,48.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,0821,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1007,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1020,15.00,15.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1333,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1341,61.00,61.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1501,23.00,23.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1622,19.00,19.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,1727,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,HPN,2159,79.00,79.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,JFK,0715,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,JFK,0924,4.00,4.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,JFK,1150,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,JFK,1540,15.00,15.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,JFK,1928,103.00,103.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,JFK,2249,59.00,59.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,,,,,1.00
8/1/2011 12:00:00 AM,ATL,LGA,,,,,1.00
8/1/2011 12:00:00 AM,ATL,LGA,,,,,1.00
8/1/2011 12:00:00 AM,ATL,LGA,0600,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0640,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0725,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0734,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0847,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0900,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0932,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,0953,78.00,78.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1028,8.00,8.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1034,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1136,1.00,1.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1251,16.00,16.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1256,1.00,1.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1304,9.00,9.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1408,3.00,3.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1438,63.00,63.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1455,20.00,20.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1457,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1527,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1538,3.00,3.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1645,10.00,10.00,0.00,1.00
8/1/2011 12:00:00 AM,ATL,LGA,1736,1.00,1.00,0.00,1.00
8/1/2011 12:00:00 AM,ATL,LGA,1940,60.00,60.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,1949,74.00,74.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,2026,224.00,224.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,2041,66.00,66.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,2057,140.00,140.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,2203,28.00,28.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,2208,93.00,93.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,LGA,2249,89.00,89.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,ROC,1015,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,ROC,1305,-6.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,ROC,1540,38.00,38.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,ROC,2100,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,ROC,2337,37.00,37.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,SWF,,,,,1.00
8/1/2011 12:00:00 AM,ATL,SWF,2107,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,ATL,SYR,1317,175.00,175.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,SYR,1536,31.00,31.00,1.00,0.00
8/1/2011 12:00:00 AM,ATL,SYR,2232,82.00,82.00,1.00,0.00
8/1/2011 12:00:00 AM,AUS,JFK,,,,,1.00
8/1/2011 12:00:00 AM,AUS,JFK,0652,-8.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,AUS,JFK,1223,-5.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BNA,JFK,1214,-11.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BNA,LGA,0704,-6.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BNA,LGA,1008,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BNA,LGA,1257,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BNA,LGA,1815,55.00,55.00,1.00,0.00
8/1/2011 12:00:00 AM,BOS,BUF,0818,18.00,18.00,1.00,0.00
8/1/2011 12:00:00 AM,BOS,BUF,1108,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,BUF,1317,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,BUF,2159,94.00,94.00,1.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,,,,,1.00
8/1/2011 12:00:00 AM,BOS,JFK,,,,,1.00
8/1/2011 12:00:00 AM,BOS,JFK,,,,,1.00
8/1/2011 12:00:00 AM,BOS,JFK,0558,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,0602,2.00,2.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,0805,5.00,5.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,1019,-2.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,1040,0.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,1121,1.00,1.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,1421,-4.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,JFK,1540,-3.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,LGA,,,,,1.00
8/1/2011 12:00:00 AM,BOS,LGA,,,,,1.00
8/1/2011 12:00:00 AM,BOS,LGA,,,,,1.00
8/1/2011 12:00:00 AM,BOS,LGA,,,,,1.00
8/1/2011 12:00:00 AM,BOS,LGA,,,,,1.00
8/1/2011 12:00:00 AM,BOS,LGA,0544,-1.00,0.00,0.00,0.00
8/1/2011 12:00:00 AM,BOS,LGA,0552,-8.00,0.00,0.00,0.00
