FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
2/1/2012 12:00:00 AM,ALB,ATL,0558,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,ATL,1225,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,ATL,1756,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,BWI,0700,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,BWI,1058,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,BWI,1521,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,BWI,1836,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,CLE,0606,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,CLE,1418,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,CLT,0807,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,CLT,1450,10.00,10.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,DTW,0530,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,FLL,0840,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,LAS,1424,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,MCO,0731,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,MCO,1311,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,MDW,0623,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,MDW,1639,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,MSP,0920,178.00,178.00,1.00,0.00
2/1/2012 12:00:00 AM,ALB,ORD,0651,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,ORD,1209,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,ORD,1639,-12.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ALB,TPA,0803,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ART,ORD,0705,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ART,ORD,1650,-10.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ALB,0930,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ALB,1457,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ALB,2145,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,0809,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,1001,-9.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,1300,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,1522,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,1602,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,2045,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,BUF,2108,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,HPN,0826,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,HPN,1011,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,HPN,1235,10.00,10.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,HPN,1611,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,HPN,1731,-9.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,HPN,1827,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,JFK,0747,2.00,2.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,JFK,0932,4.00,4.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,JFK,1223,13.00,13.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,JFK,1338,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,JFK,1719,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,JFK,2044,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0627,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0636,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0656,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0743,3.00,3.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0837,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0841,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0857,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,0940,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1011,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1054,14.00,14.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1136,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1156,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1225,30.00,30.00,1.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1240,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1251,-9.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1311,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1339,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1437,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1447,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1511,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1540,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1636,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1741,1.00,1.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1745,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1838,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1838,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1920,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1939,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,1946,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,2117,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,LGA,2140,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ROC,0921,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ROC,1154,-6.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ROC,1204,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ROC,1435,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ROC,2041,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,ROC,2212,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,SWF,1407,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,SWF,2048,16.00,16.00,1.00,0.00
2/1/2012 12:00:00 AM,ATL,SYR,0935,8.00,8.00,0.00,0.00
2/1/2012 12:00:00 AM,ATL,SYR,2023,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,AUS,JFK,0719,39.00,39.00,1.00,0.00
2/1/2012 12:00:00 AM,AUS,JFK,1320,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,JFK,1225,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,LGA,0552,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,LGA,0752,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,LGA,1035,0.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,LGA,1153,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,LGA,1454,-6.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BNA,LGA,1803,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,BUF,0654,-6.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,BUF,1949,-6.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,0554,-6.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,0715,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,0921,21.00,21.00,1.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,0932,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,1440,170.00,170.00,1.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,1543,58.00,58.00,1.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,1545,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,1756,-9.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,JFK,1902,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0542,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0553,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0627,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0637,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0653,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0728,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0753,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0825,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0853,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0927,-3.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,0953,-7.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1026,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1051,-9.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1126,-4.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1152,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1225,-5.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1252,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1329,-1.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1412,12.00,12.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1431,1.00,1.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1451,-9.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1528,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1606,6.00,6.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1628,-2.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1652,-8.00,0.00,0.00,0.00
2/1/2012 12:00:00 AM,BOS,LGA,1731,1.00,1.00,0.00,0.00
