FL_DATE,ORIGIN,DEST,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,CANCELLED
12/1/2012 12:00:00 AM,JFK,ATL,605.0,-5.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,ATL,808.0,-2.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,ATL,1323.0,-7.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,ATL,1545.0,-5.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,ATL,1900.0,0.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,AUS,906.0,1.0,1.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,AUS,1712.0,2.0,2.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,AUS,1752.0,22.0,22.0,1.0,0.0
12/1/2012 12:00:00 AM,JFK,AUS,2019.0,-6.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BNA,1733.0,8.0,8.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,644.0,4.0,4.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,809.0,-1.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,828.0,-2.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,916.0,-3.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1016.0,-9.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1242.0,-3.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1253.0,-6.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1352.0,-7.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1516.0,54.0,54.0,1.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1646.0,-4.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,1837.0,-8.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,2032.0,17.0,17.0,1.0,0.0
12/1/2012 12:00:00 AM,JFK,BOS,2256.0,1.0,1.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BQN,542.0,-3.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BQN,2357.0,-2.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BTV,1118.0,3.0,3.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BTV,1742.0,12.0,12.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BTV,2250.0,5.0,5.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,642.0,-5.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,937.0,0.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,1236.0,11.0,11.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,1453.0,-2.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,1846.0,11.0,11.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,2142.0,-3.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUF,2249.0,-6.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BUR,1333.0,3.0,3.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,BWI,1830.0,-5.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLE,1445.0,-5.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,614.0,-1.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,759.0,-6.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,823.0,-2.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,1154.0,-6.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,1634.0,-1.0,0.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,1638.0,9.0,9.0,0.0,0.0
12/1/2012 12:00:00 AM,JFK,CLT,1755.0,-5.0,0.0,0.0,0.0
